game_date,game_year,player_name,batter,pitcher,events,description,bb_type,launch_speed,launch_angle,hc_x,hc_y,hit_distance_sc,spray_angle,release_spin_rate,spin_rate_deprecated,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value,home_team,away_team,inning,outs_when_up,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z
2025-03-27,2025,"Ohtani, Shohei",660271,669724,home_run,hit_into_play,fly_ball,108.9,25.0,45.38,64.87,391.0,-142.93945019435748,2022.0,,0.969,1.922,2.0,0.0,3.0,LAD,DET,7,2,L,R,3,2,-1.26,0.44,-0.37,2.81
2025-03-27,2025,"Ohtani, Shohei",660271,669373,single,hit_into_play,ground_ball,109.0,0.0,164.59,96.34,54.0,-35.90153782755574,2218.0,,0.501,0.451,0.9,1.0,0.0,LAD,DET,3,2,L,L,2,2,-0.37,0.2,0.13,2.27
2025-03-27,2025,"Ohtani, Shohei",660271,669373,force_out,hit_into_play,ground_ball,77.6,-24.0,148.85,152.61,6.0,49.178973532244946,2162.0,,0.049,0.055,0.0,0.0,0.0,LAD,DET,5,1,L,L,2,2,1.05,1.11,0.65,2.66
2025-03-28,2025,"Ohtani, Shohei",660271,689225,single,hit_into_play,ground_ball,100.2,-8.0,179.83,122.37,15.0,-2.7461698495008418,2549.0,,0.274,0.26,0.9,1.0,0.0,LAD,DET,10,1,L,R,1,0,-0.33,1.44,-0.34,2.16
2025-03-28,2025,"Ohtani, Shohei",660271,656427,field_out,hit_into_play,fly_ball,110.6,58.0,130.79,100.71,247.0,-76.59262133026594,2179.0,,0.019,0.023,0.0,0.0,0.0,LAD,DET,4,0,L,R,1,0,-0.07,1.12,0.2,3.07
2025-03-28,2025,"Ohtani, Shohei",660271,656427,field_out,hit_into_play,ground_ball,105.3,3.0,149.76,144.79,67.0,38.63440117970014,2382.0,,0.617,0.602,0.0,0.0,0.0,LAD,DET,6,0,L,R,2,1,1.08,-0.69,-0.33,1.86
2025-03-29,2025,"Ohtani, Shohei",660271,681857,field_out,hit_into_play,fly_ball,101.5,57.0,89.84,110.52,240.0,-157.61658659480756,2163.0,,0.01,0.01,0.0,0.0,0.0,LAD,DET,3,0,L,R,3,0,-0.8,1.08,0.26,3.05
2025-04-01,2025,"Ohtani, Shohei",660271,519242,field_out,hit_into_play,ground_ball,100.0,-10.0,150.53,145.27,14.0,38.44844644648903,2012.0,,0.27,0.257,0.0,0.0,0.0,LAD,ATL,1,0,L,L,0,1,1.27,0.15,0.13,2.75
2025-04-01,2025,"Ohtani, Shohei",660271,669276,field_out,hit_into_play,ground_ball,95.9,-4.0,137.88,139.96,28.0,49.27278076760928,2160.0,,0.287,0.28,0.0,0.0,0.0,LAD,ATL,7,2,L,L,0,0,0.36,1.63,-0.7,2.79
2025-04-01,2025,"Ohtani, Shohei",660271,519242,field_out,hit_into_play,ground_ball,103.8,0.0,121.61,138.66,55.0,103.93750880861509,2264.0,,0.476,0.438,0.0,0.0,0.0,LAD,ATL,3,1,L,L,3,2,1.08,0.6,0.34,2.79
2025-04-01,2025,"Ohtani, Shohei",660271,519242,single,hit_into_play,line_drive,86.5,12.0,186.56,104.74,191.0,-18.216882597529814,2369.0,,0.687,0.643,0.9,1.0,0.0,LAD,ATL,6,0,L,L,0,2,-1.23,-0.5,-0.34,1.84
2025-04-02,2025,"Ohtani, Shohei",660271,693821,field_out,hit_into_play,fly_ball,110.3,50.0,168.96,84.48,303.0,-42.66822142037987,2319.0,,0.099,0.183,0.0,0.0,0.0,LAD,ATL,3,1,L,R,2,2,0.32,-0.08,0.07,2.59
2025-04-02,2025,"Ohtani, Shohei",660271,628452,home_run,hit_into_play,fly_ball,102.5,31.0,103.84,39.53,399.0,-103.90525125180815,2064.0,,0.629,1.223,2.0,0.0,3.0,LAD,ATL,9,1,L,R,0,0,-1.38,0.41,-0.76,2.62
2025-04-02,2025,"Ohtani, Shohei",660271,660853,single,hit_into_play,line_drive,101.6,15.0,190.64,91.98,268.0,-26.704541539375093,2157.0,,0.633,0.67,0.9,1.0,0.0,LAD,ATL,5,0,L,R,2,2,-0.79,1.13,-0.54,2.23
2025-04-02,2025,"Ohtani, Shohei",660271,693821,field_out,hit_into_play,ground_ball,91.2,0.0,155.09,161.17,39.0,50.242763975728266,2045.0,,0.346,0.323,0.0,0.0,0.0,LAD,ATL,1,0,L,R,0,2,-1.02,0.52,-0.38,1.58
2025-04-02,2025,"Ohtani, Shohei",660271,669276,single,hit_into_play,fly_ball,68.4,31.0,65.29,125.46,210.0,179.55860765059566,2414.0,,0.874,0.862,0.9,1.0,0.0,LAD,ATL,7,2,L,L,1,1,0.71,1.58,0.93,3.41
2025-04-04,2025,"Ohtani, Shohei",660271,666200,field_out,hit_into_play,fly_ball,100.5,52.0,79.31,118.21,234.0,-171.54712770192495,2367.0,,0.016,0.023,0.0,0.0,0.0,PHI,LAD,1,0,L,L,2,1,1.12,1.46,-0.07,2.6
2025-04-04,2025,"Ohtani, Shohei",660271,621381,single,hit_into_play,ground_ball,104.3,-3.0,197.69,112.9,40.0,-9.450818058269052,2469.0,,0.363,0.34,0.9,1.0,0.0,PHI,LAD,8,2,L,L,2,1,1.28,1.37,0.63,3.14
2025-04-04,2025,"Ohtani, Shohei",660271,666200,field_out,hit_into_play,fly_ball,110.1,32.0,104.88,45.91,343.0,-104.27293117744118,2220.0,,0.946,1.942,0.0,0.0,0.0,PHI,LAD,3,2,L,L,0,0,0.97,1.22,-0.21,2.95
2025-04-05,2025,"Ohtani, Shohei",660271,605452,field_out,hit_into_play,fly_ball,110.5,41.0,136.99,69.78,322.0,-77.7494424109722,2084.0,,0.52,1.083,0.0,0.0,0.0,PHI,LAD,7,2,L,R,0,0,-0.59,1.28,0.15,2.73
2025-04-05,2025,"Ohtani, Shohei",660271,605400,field_out,hit_into_play,ground_ball,90.3,8.0,141.99,147.97,103.0,53.51113272251662,2588.0,,0.513,0.461,0.0,0.0,0.0,PHI,LAD,5,1,L,R,0,1,1.27,-0.94,-0.65,2.16
2025-04-06,2025,"Ohtani, Shohei",660271,621237,field_out,hit_into_play,ground_ball,69.7,-52.0,152.74,170.79,2.0,58.79213632861175,2129.0,,0.233,0.223,0.0,0.0,0.0,PHI,LAD,9,0,L,L,0,1,1.42,1.11,0.44,2.58
2025-04-07,2025,"Ohtani, Shohei",660271,669022,single,hit_into_play,ground_ball,113.1,6.0,143.46,144.61,148.0,46.730236825722656,2275.0,,0.687,0.659,0.9,1.0,0.0,WSH,LAD,1,0,L,L,1,0,0.6,1.55,0.19,2.22
2025-04-07,2025,"Ohtani, Shohei",660271,669022,home_run,hit_into_play,fly_ball,101.9,28.0,215.0,74.28,378.0,-29.403675232559557,2255.0,,0.658,1.228,2.0,0.0,3.0,WSH,LAD,3,2,L,L,2,0,0.31,1.53,0.06,2.5
2025-04-07,2025,"Ohtani, Shohei",660271,669022,triple,hit_into_play,fly_ball,104.9,36.0,145.18,41.54,392.0,-76.40719843159269,2105.0,,0.584,1.169,1.6,1.0,2.0,WSH,LAD,5,2,L,L,0,2,0.18,0.21,-0.22,2.46
2025-04-08,2025,"Ohtani, Shohei",660271,687377,field_out,hit_into_play,line_drive,76.8,29.0,75.03,110.51,255.0,-163.82921594500638,2481.0,,0.282,0.253,0.0,0.0,0.0,WSH,LAD,7,1,L,R,0,0,-1.59,0.69,-0.96,2.09
2025-04-08,2025,"Ohtani, Shohei",660271,687377,field_out,hit_into_play,ground_ball,86.0,2.0,163.47,150.16,50.0,33.185332872098606,1813.0,,0.297,0.28,0.0,0.0,0.0,WSH,LAD,5,1,L,R,1,2,-0.9,0.55,-0.85,2.21
2025-04-08,2025,"Ohtani, Shohei",660271,671131,single,hit_into_play,ground_ball,105.5,3.0,193.37,116.21,77.0,-7.326053346736408,2215.0,,0.617,0.602,0.9,1.0,0.0,WSH,LAD,9,0,L,R,2,1,0.1,0.81,0.52,3.29
2025-04-09,2025,"Ohtani, Shohei",660271,608371,field_out,hit_into_play,ground_ball,64.9,-45.0,132.77,183.41,2.0,82.42270555311423,2989.0,,0.157,0.148,0.0,0.0,0.0,WSH,LAD,9,1,L,R,0,2,1.7,0.61,0.25,2.0
2025-04-09,2025,"Ohtani, Shohei",660271,674285,single,hit_into_play,ground_ball,72.0,-42.0,140.16,166.38,3.0,69.87915816396189,2146.0,,0.148,0.139,0.9,1.0,0.0,WSH,LAD,7,1,L,R,2,2,-0.74,1.21,0.95,2.48
2025-04-09,2025,"Ohtani, Shohei",660271,663623,single,hit_into_play,line_drive,106.7,12.0,176.14,101.01,200.0,-25.13148120773597,2085.0,,0.901,0.911,0.9,1.0,0.0,WSH,LAD,1,0,L,R,1,0,-1.32,0.12,0.07,1.75
2025-04-11,2025,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,ground_ball,86.7,4.0,161.57,166.43,70.0,48.56535869781481,2432.0,,0.379,0.357,0.0,0.0,0.0,LAD,CHC,1,0,L,L,0,0,1.12,1.04,1.01,2.53
2025-04-11,2025,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,fly_ball,82.4,42.0,94.62,101.09,258.0,-141.7961596816468,2419.0,,0.016,0.014,0.0,0.0,0.0,LAD,CHC,5,2,L,L,2,0,1.21,0.93,0.31,2.92
2025-04-12,2025,"Ohtani, Shohei",660271,676962,single,hit_into_play,line_drive,82.8,20.0,158.49,79.45,246.0,-53.67533529189314,2155.0,,0.804,0.772,0.9,1.0,0.0,LAD,CHC,1,0,L,R,2,2,-0.56,1.38,0.22,2.18
2025-04-12,2025,"Ohtani, Shohei",660271,676962,field_out,hit_into_play,ground_ball,105.8,2.0,151.77,149.51,61.0,42.47650695701581,2221.0,,0.569,0.532,0.0,0.0,0.0,LAD,CHC,3,1,L,R,0,0,-0.68,1.44,0.19,2.43
2025-04-12,2025,"Ohtani, Shohei",660271,676962,field_out,hit_into_play,fly_ball,94.2,30.0,183.08,64.47,360.0,-46.18332940293088,2252.0,,0.12,0.178,0.0,0.0,0.0,LAD,CHC,6,0,L,R,2,2,0.16,-0.52,-0.18,1.87
2025-04-13,2025,"Ohtani, Shohei",660271,607067,field_out,hit_into_play,fly_ball,91.4,51.0,63.65,115.81,259.0,-171.48065180373837,2166.0,,0.01,0.012,0.0,0.0,0.0,LAD,CHC,3,0,L,R,2,1,-0.57,1.31,-0.14,3.54
2025-04-13,2025,"Ohtani, Shohei",660271,657240,field_out,hit_into_play,line_drive,107.5,17.0,183.02,73.55,341.0,-41.56543091134827,2358.0,,0.559,0.679,0.0,0.0,0.0,LAD,CHC,7,0,L,R,1,2,-0.56,1.47,-0.23,3.54
2025-04-13,2025,"Ohtani, Shohei",660271,519151,field_out,hit_into_play,ground_ball,89.6,-12.0,161.38,159.35,10.0,43.356022733429,2562.0,,0.142,0.141,0.0,0.0,0.0,LAD,CHC,9,2,L,R,0,2,-0.04,1.28,0.3,2.37
2025-04-13,2025,"Ohtani, Shohei",660271,641745,field_out,hit_into_play,ground_ball,94.9,-16.0,162.22,140.15,12.0,22.148251234628614,2358.0,,0.165,0.156,0.0,0.0,0.0,LAD,CHC,5,1,L,R,0,0,-0.22,1.07,-0.43,3.67
2025-04-14,2025,"Ohtani, Shohei",660271,622608,field_out,hit_into_play,fly_ball,104.9,34.0,161.08,48.82,381.0,-64.65705719874491,2147.0,,0.689,1.39,0.0,0.0,0.0,LAD,COL,4,2,L,R,3,2,-0.39,0.71,-0.37,2.29
2025-04-14,2025,"Ohtani, Shohei",660271,622608,home_run,hit_into_play,fly_ball,112.0,30.0,117.35,34.26,408.0,-94.81902869095943,2177.0,,0.983,2.014,2.0,0.0,3.0,LAD,COL,3,0,L,R,2,2,-0.57,1.29,-0.59,3.19
2025-04-14,2025,"Ohtani, Shohei",660271,680767,field_out,hit_into_play,fly_ball,103.4,34.0,81.15,53.63,376.0,-121.56672425252638,2224.0,,0.555,1.118,0.0,0.0,0.0,LAD,COL,8,0,L,R,1,0,-0.66,1.2,0.06,2.98
2025-04-14,2025,"Ohtani, Shohei",660271,622608,single,hit_into_play,line_drive,102.9,14.0,180.83,87.78,263.0,-33.69006752597978,2054.0,,0.759,0.771,0.9,1.0,0.0,LAD,COL,1,0,L,R,2,2,0.58,-0.44,-0.67,1.76
2025-04-14,2025,"Ohtani, Shohei",660271,678821,single,hit_into_play,ground_ball,76.1,-9.0,155.66,151.54,9.0,40.880215885499624,2182.0,,0.054,0.051,0.9,1.0,0.0,LAD,COL,6,1,L,L,2,2,-0.86,-0.25,-0.63,1.46
2025-04-15,2025,"Ohtani, Shohei",660271,678020,force_out,hit_into_play,ground_ball,66.8,-21.0,128.16,185.89,6.0,87.02919393130821,1701.0,,0.029,0.035,0.0,0.0,0.0,LAD,COL,8,0,L,R,0,2,-1.09,0.19,-1.55,2.71
2025-04-15,2025,"Ohtani, Shohei",660271,656234,force_out,hit_into_play,ground_ball,87.0,-5.0,145.1,148.98,18.0,50.030311811530446,1822.0,,0.163,0.159,0.0,0.0,0.0,LAD,COL,3,2,L,R,0,0,-1.11,-0.06,-0.88,1.87
2025-04-16,2025,"Ohtani, Shohei",660271,608566,home_run,hit_into_play,fly_ball,111.0,32.0,220.43,53.0,448.0,-37.03381305050114,2583.0,,0.951,2.0,2.0,0.0,3.0,LAD,COL,1,0,L,R,1,2,0.76,0.16,0.28,2.71
2025-04-16,2025,"Ohtani, Shohei",660271,641755,field_out,hit_into_play,ground_ball,96.0,-12.0,174.57,154.39,12.0,30.663656389843403,2308.0,,0.184,0.175,0.0,0.0,0.0,LAD,COL,8,1,L,R,0,0,-0.06,1.16,0.71,2.58
2025-04-16,2025,"Ohtani, Shohei",660271,608566,single,hit_into_play,line_drive,108.5,15.0,164.28,90.16,287.0,-41.57191540413055,2235.0,,0.633,0.719,0.9,1.0,0.0,LAD,COL,1,2,L,R,0,0,-0.86,1.2,0.24,1.82
2025-04-20,2025,"Ohtani, Shohei",660271,641816,field_out,hit_into_play,ground_ball,82.0,-7.0,142.35,153.37,17.0,58.55164915214156,1657.0,,0.109,0.106,0.0,0.0,0.0,TEX,LAD,1,0,L,R,2,2,-1.15,0.55,-1.62,2.64
2025-04-20,2025,"Ohtani, Shohei",660271,641816,field_out,hit_into_play,ground_ball,78.7,-11.0,159.42,164.86,14.0,49.18865874576195,2326.0,,0.068,0.065,0.0,0.0,0.0,TEX,LAD,5,2,L,R,0,0,-0.07,0.74,-0.02,2.6
2025-04-22,2025,"Ohtani, Shohei",660271,684007,single,hit_into_play,ground_ball,77.1,9.0,106.16,135.4,95.0,151.10055650604497,2536.0,,0.297,0.267,0.9,1.0,0.0,CHC,LAD,1,0,L,L,1,0,0.8,1.54,0.06,2.24
2025-04-23,2025,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,fly_ball,100.1,44.0,49.49,97.13,315.0,-159.7413912640355,2327.0,,0.074,0.14,0.0,0.0,0.0,CHC,LAD,1,0,L,L,0,0,1.27,1.07,0.77,2.27
2025-04-23,2025,"Ohtani, Shohei",660271,571510,single,hit_into_play,fly_ball,67.9,34.0,165.31,115.34,224.0,-13.476378597213838,2590.0,,0.792,0.816,0.9,1.0,0.0,CHC,LAD,3,1,L,L,0,2,0.04,0.1,-0.15,2.41
2025-04-23,2025,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,fly_ball,88.6,44.0,62.41,103.42,285.0,-160.97665091244815,2332.0,,0.002,0.002,0.0,0.0,0.0,CHC,LAD,5,0,L,L,0,1,0.94,1.12,0.15,3.27
2025-04-23,2025,"Ohtani, Shohei",660271,571510,field_out,hit_into_play,popup,56.4,53.0,105.55,153.12,132.0,124.6707773108664,2438.0,,0.031,0.028,0.0,0.0,0.0,CHC,LAD,6,2,L,L,1,1,1.13,1.21,1.49,3.41
2025-04-25,2025,"Ohtani, Shohei",660271,694973,fielders_choice_out,hit_into_play,ground_ball,59.2,-31.0,127.53,179.44,2.0,87.33919730047803,1790.0,,0.08,0.076,0.0,0.0,0.0,LAD,PIT,3,1,L,R,2,2,-1.45,0.35,-1.72,1.48
2025-04-25,2025,"Ohtani, Shohei",660271,642701,field_out,hit_into_play,fly_ball,106.5,45.0,120.33,67.92,325.0,-94.67723656693272,2361.0,,0.175,0.352,0.0,0.0,0.0,LAD,PIT,8,0,L,R,2,1,0.25,0.1,0.23,2.13
2025-04-25,2025,"Ohtani, Shohei",660271,694973,field_out,hit_into_play,fly_ball,99.2,38.0,142.67,65.75,333.0,-73.39395419117301,2121.0,,0.148,0.283,0.0,0.0,0.0,LAD,PIT,1,0,L,R,3,2,-1.0,0.92,-0.6,3.52
2025-04-26,2025,"Ohtani, Shohei",660271,656605,double,hit_into_play,line_drive,100.8,22.0,166.0,53.2,326.0,-60.27230915544118,2693.0,,0.452,0.619,1.25,1.0,1.0,LAD,PIT,1,0,L,R,0,1,1.62,0.12,0.49,2.94
2025-04-26,2025,"Ohtani, Shohei",660271,657571,double,hit_into_play,line_drive,107.7,16.0,79.05,58.38,331.0,-124.59530321827445,2184.0,,0.573,0.65,1.25,1.0,1.0,LAD,PIT,7,1,L,L,0,2,0.42,1.23,0.15,2.35
2025-04-26,2025,"Ohtani, Shohei",660271,666214,field_out,hit_into_play,line_drive,100.1,6.0,142.62,164.38,112.0,65.89457527514739,2317.0,,0.606,0.572,0.0,0.0,0.0,LAD,PIT,8,0,L,L,1,1,0.17,1.51,-0.42,3.09
2025-04-26,2025,"Ohtani, Shohei",660271,656605,triple,hit_into_play,line_drive,99.3,12.0,217.96,108.07,190.0,-10.321659565014913,1708.0,,0.934,0.902,1.6,1.0,2.0,LAD,PIT,5,1,L,R,3,2,-0.96,0.05,0.3,2.06
2025-04-27,2025,"Ohtani, Shohei",660271,670059,single,hit_into_play,ground_ball,97.1,-14.0,185.54,115.69,11.0,-8.742606345555094,2387.0,,0.163,0.154,0.9,1.0,0.0,LAD,PIT,7,1,L,R,1,0,0.08,0.53,0.08,2.65
2025-04-27,2025,"Ohtani, Shohei",660271,663559,double,hit_into_play,line_drive,113.3,16.0,204.65,120.95,273.0,-2.910837826167751,1872.0,,0.736,0.938,1.25,1.0,1.0,LAD,PIT,2,1,L,L,2,0,0.62,1.57,0.87,2.38
2025-04-28,2025,"Ohtani, Shohei",660271,665795,single,hit_into_play,line_drive,101.3,18.0,184.72,108.47,268.0,-15.471646428108967,2437.0,,0.402,0.464,0.9,1.0,0.0,LAD,MIA,1,0,L,R,2,1,-0.06,0.12,-0.04,1.86
2025-04-29,2025,"Ohtani, Shohei",660271,645261,home_run,hit_into_play,fly_ball,114.1,23.0,228.25,80.6,394.0,-23.2688756217877,2323.0,,0.959,1.839,2.0,0.0,3.0,LAD,MIA,1,0,L,R,0,0,-1.65,0.74,0.36,2.18
2025-04-29,2025,"Ohtani, Shohei",660271,663969,field_out,hit_into_play,ground_ball,108.0,5.0,148.37,148.98,95.0,45.73808853570204,2183.0,,0.627,0.592,0.0,0.0,0.0,LAD,MIA,5,2,L,R,1,1,-0.13,0.85,0.26,2.31
2025-04-30,2025,"Ohtani, Shohei",660271,615698,force_out,hit_into_play,ground_ball,68.3,-46.0,128.34,180.45,2.0,86.55298527517074,1250.0,,0.181,0.172,0.0,0.0,0.0,LAD,MIA,3,0,L,R,1,2,-1.16,0.35,-1.41,2.7
2025-04-30,2025,"Ohtani, Shohei",660271,685107,field_out,hit_into_play,popup,101.3,67.0,96.87,135.06,154.0,160.3216641040575,2181.0,,0.01,0.009,0.0,0.0,0.0,LAD,MIA,4,2,L,L,2,1,0.67,1.1,0.62,2.63
2025-04-30,2025,"Ohtani, Shohei",660271,615698,field_out,hit_into_play,fly_ball,97.4,63.0,98.08,132.04,189.0,165.3444748033081,2104.0,,0.014,0.014,0.0,0.0,0.0,LAD,MIA,1,0,L,R,2,0,-1.1,1.18,-0.44,2.54
2025-04-30,2025,"Ohtani, Shohei",660271,678215,triple,hit_into_play,fly_ball,101.5,24.0,117.51,38.13,398.0,-94.92790009258178,1181.0,,0.583,0.928,1.6,1.0,2.0,LAD,MIA,8,0,L,R,1,1,-0.26,0.09,-0.26,2.01
2025-05-02,2025,"Ohtani, Shohei",660271,678226,field_out,hit_into_play,line_drive,110.3,20.0,177.29,95.37,345.0,-29.537952851581267,2773.0,,0.872,1.441,0.0,0.0,0.0,ATL,LAD,8,1,L,R,3,1,0.34,0.01,-0.04,2.3
2025-05-02,2025,"Ohtani, Shohei",660271,656550,field_out,hit_into_play,ground_ball,110.8,6.0,143.41,147.41,110.0,50.59661332860982,2507.0,,0.67,0.633,0.0,0.0,0.0,ATL,LAD,6,0,L,R,0,0,-0.01,0.74,0.35,2.46
2025-05-03,2025,"Ohtani, Shohei",660271,680885,single,hit_into_play,line_drive,99.6,13.0,138.45,64.78,267.0,-77.40975505960856,2385.0,,0.915,0.899,0.9,1.0,0.0,ATL,LAD,1,0,L,R,1,2,-0.53,1.36,0.17,2.55
2025-05-03,2025,"Ohtani, Shohei",660271,680885,home_run,hit_into_play,fly_ball,107.3,35.0,108.59,32.17,415.0,-100.02487975680943,2309.0,,0.744,1.519,2.0,0.0,3.0,ATL,LAD,3,0,L,R,0,0,0.9,-0.87,-0.03,2.18
2025-05-03,2025,"Ohtani, Shohei",660271,680885,single,hit_into_play,ground_ball,110.0,4.0,141.4,89.47,102.0,-65.2228142124603,2257.0,,0.635,0.599,0.9,1.0,0.0,ATL,LAD,4,2,L,R,2,1,-0.14,0.86,0.03,2.2
