game_date,game_year,player_name,batter,pitcher,events,description,bb_type,launch_speed,launch_angle,hc_x,hc_y,hit_distance_sc,spray_angle,release_spin_rate,spin_rate_deprecated,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,babip_value,iso_value,home_team,away_team,inning,outs_when_up,stand,p_throws,balls,strikes,pfx_x,pfx_z,plate_x,plate_z
2024-03-12,2024,"Ohtani, Shohei",660271,669416,single,hit_into_play,ground_ball,,,134.94,100.81,,-67.66157273133841,,,,,0.9,1.0,0.0,LAD,SF,3,1,L,R,0,0,,,,
2024-03-12,2024,"Ohtani, Shohei",660271,669416,single,hit_into_play,line_drive,,,168.82,105.05,,-24.478424623155437,,,,,0.9,1.0,0.0,LAD,SF,1,1,L,R,0,0,,,,
2024-03-13,2024,"Ohtani, Shohei",660271,596271,field_out,hit_into_play,fly_ball,,,199.16,64.89,,-39.02631476918965,,,,,0.0,0.0,0.0,LAD,SEA,1,1,L,R,0,0,,,,
2024-03-20,2024,"Ohtani, Shohei",660271,670970,single,hit_into_play,line_drive,74.6,22.0,101.18,118.68,215.0,-165.1404683353128,2571.0,,0.969,0.897,0.9,1.0,0.0,SD,LAD,8,1,L,L,0,0,1.41,1.33,1.17,2.17
2024-03-20,2024,"Ohtani, Shohei",660271,593974,field_out,hit_into_play,ground_ball,82.9,-21.0,139.1,189.86,,77.73522627210761,2172.0,,0.071,0.062,0.0,0.0,0.0,SD,LAD,7,1,L,L,1,1,1.48,0.5,0.43,1.78
2024-03-20,2024,"Ohtani, Shohei",660271,506433,force_out,hit_into_play,ground_ball,77.9,-13.0,116.82,150.37,11.0,107.87077798354588,1502.0,,0.054,0.059,0.0,0.0,0.0,SD,LAD,1,0,L,R,2,1,-1.33,0.22,-0.8,2.82
2024-03-20,2024,"Ohtani, Shohei",660271,676680,force_out,hit_into_play,ground_ball,89.5,-12.0,112.26,161.51,11.0,109.2362033901738,2312.0,,0.103,0.103,0.0,0.0,0.0,SD,LAD,5,0,L,L,1,0,1.69,0.09,0.86,2.47
2024-03-20,2024,"Ohtani, Shohei",660271,506433,single,hit_into_play,line_drive,112.3,11.0,167.19,123.88,220.0,-1.5206495651028042,2322.0,,0.877,0.92,0.9,1.0,0.0,SD,LAD,3,2,L,R,2,2,-1.43,0.96,-0.47,3.6
2024-03-21,2024,"Ohtani, Shohei",660271,605397,sac_fly,hit_into_play,fly_ball,98.5,32.0,204.41,77.97,357.0,-30.635832434215537,1959.0,,0.369,0.712,0.0,0.0,0.0,LAD,SD,2,1,L,R,1,0,-1.31,0.06,-0.79,2.73
2024-03-21,2024,"Ohtani, Shohei",660271,650633,field_out,hit_into_play,line_drive,102.4,20.0,177.55,62.15,372.0,-50.100406067246496,2186.0,,0.469,0.608,0.0,0.0,0.0,LAD,SD,5,1,L,R,1,2,-1.67,0.59,-0.6,2.03
2024-03-21,2024,"Ohtani, Shohei",660271,663158,field_out,hit_into_play,ground_ball,81.2,-2.0,160.36,163.02,29.0,47.076043472340494,2010.0,,0.143,0.14,0.0,0.0,0.0,LAD,SD,8,2,L,R,0,0,-1.47,0.73,0.03,2.5
2024-03-21,2024,"Ohtani, Shohei",660271,673513,field_out,hit_into_play,fly_ball,100.3,31.0,174.74,52.8,382.0,-55.43627943174735,1139.0,,0.477,0.92,0.0,0.0,0.0,LAD,SD,7,1,L,L,0,0,0.1,0.82,-0.02,1.89
2024-03-21,2024,"Ohtani, Shohei",660271,605397,single,hit_into_play,line_drive,108.7,12.0,159.16,127.77,201.0,4.635913783988319,2648.0,,0.886,0.93,0.9,1.0,0.0,LAD,SD,1,1,L,R,0,0,0.26,0.7,0.22,2.8
2024-03-21,2024,"Ohtani, Shohei",660271,676680,field_out,hit_into_play,ground_ball,49.4,-54.0,124.92,193.4,2.0,90.0670125770612,2757.0,,0.237,0.24,0.0,0.0,0.0,LAD,SD,3,2,L,L,2,2,-1.8,0.41,-0.21,2.13
2024-03-24,2024,"Ohtani, Shohei",660271,656288,field_out,hit_into_play,fly_ball,,,64.9,96.91,,-154.9491922746487,,,,,0.0,0.0,0.0,LAD,LAA,1,1,L,R,1,0,,,,
2024-03-25,2024,"Ohtani, Shohei",660271,672282,field_out,hit_into_play,ground_ball,91.9,5.0,99.53,140.38,99.0,148.87441940135267,2045.0,,0.511,,0.0,0.0,0.0,LAD,LAA,1,1,L,L,1,2,0.04,-0.28,0.36,2.94
2024-03-25,2024,"Ohtani, Shohei",660271,672282,field_out,hit_into_play,ground_ball,82.7,1.0,127.24,128.64,52.0,58.39249775375106,2074.0,,0.226,,0.0,0.0,0.0,LAD,LAA,3,0,L,L,0,0,1.04,1.25,0.59,3.34
2024-03-28,2024,"Ohtani, Shohei",660271,571945,double,hit_into_play,line_drive,91.5,15.0,198.8,121.44,218.0,-2.761720648673851,1599.0,,0.911,0.861,1.25,1.0,1.0,LAD,STL,1,0,L,R,1,2,-1.26,0.73,-0.62,1.59
2024-03-28,2024,"Ohtani, Shohei",660271,571945,single,hit_into_play,ground_ball,113.0,7.0,154.08,104.24,121.0,-35.52276478358833,2211.0,,0.777,0.757,0.9,1.0,0.0,LAD,STL,5,1,L,R,2,1,0.35,0.43,0.03,1.99
2024-03-29,2024,"Ohtani, Shohei",660271,668868,field_out,hit_into_play,line_drive,88.5,10.0,153.35,146.41,153.0,37.06020550824443,2079.0,,0.549,0.494,0.0,0.0,0.0,LAD,STL,1,0,L,L,2,2,-0.29,-0.18,-0.49,1.84
2024-03-29,2024,"Ohtani, Shohei",660271,668868,field_out,hit_into_play,fly_ball,89.2,36.0,82.6,91.58,289.0,-141.75455460042434,2072.0,,0.011,0.012,0.0,0.0,0.0,LAD,STL,3,2,L,L,0,1,-0.15,0.26,-0.84,2.97
2024-03-29,2024,"Ohtani, Shohei",660271,668868,grounded_into_double_play,hit_into_play,ground_ball,81.3,-12.0,150.78,158.39,13.0,52.32872005216218,2213.0,,0.08,0.074,0.0,0.0,0.0,LAD,STL,5,0,L,L,2,1,-0.12,-0.41,-0.08,3.01
2024-03-30,2024,"Ohtani, Shohei",660271,606149,field_out,hit_into_play,popup,103.7,61.0,111.28,119.76,181.0,-159.09693326324947,2339.0,,0.006,0.006,0.0,0.0,0.0,LAD,STL,10,2,L,R,2,1,-0.56,1.59,0.36,2.84
2024-03-30,2024,"Ohtani, Shohei",660271,668941,field_out,hit_into_play,fly_ball,69.5,40.0,199.96,105.57,217.0,-14.531537145356582,2605.0,,0.457,0.465,0.0,0.0,0.0,LAD,STL,7,0,L,L,1,2,-0.49,0.35,-1.41,2.43
2024-03-30,2024,"Ohtani, Shohei",660271,458681,single,hit_into_play,line_drive,113.9,11.0,177.11,106.81,202.0,-19.24252551139667,1713.0,,0.857,0.919,0.9,1.0,0.0,LAD,STL,1,0,L,R,2,1,-1.35,0.59,-0.34,2.54
2024-03-31,2024,"Ohtani, Shohei",660271,571927,double,hit_into_play,line_drive,115.8,16.0,214.04,108.74,310.0,-10.349008984250736,2217.0,,0.771,1.018,1.25,1.0,1.0,LAD,STL,6,0,L,L,0,1,1.14,0.4,0.24,3.1
2024-03-31,2024,"Ohtani, Shohei",660271,669467,field_out,hit_into_play,ground_ball,77.4,-51.0,140.16,181.08,2.0,74.87290474726623,2158.0,,0.237,0.232,0.0,0.0,0.0,LAD,STL,7,2,L,R,2,2,-0.11,0.72,0.07,2.71
2024-04-01,2024,"Ohtani, Shohei",660271,676775,field_out,hit_into_play,fly_ball,95.6,37.0,45.24,95.66,324.0,-159.8037748049978,1486.0,,0.077,0.13,0.0,0.0,0.0,LAD,SF,5,2,L,R,3,2,-0.6,-0.17,-1.12,2.85
2024-04-01,2024,"Ohtani, Shohei",660271,676775,field_out,hit_into_play,ground_ball,108.8,2.0,151.03,151.22,61.0,45.208347370806194,1687.0,,0.549,0.501,0.0,0.0,0.0,LAD,SF,1,0,L,R,1,1,-1.22,-0.17,-0.34,2.03
2024-04-01,2024,"Ohtani, Shohei",660271,676775,double,hit_into_play,ground_ball,98.9,4.0,193.88,137.73,87.0,10.470922847505523,1643.0,,0.503,0.46,1.25,1.0,1.0,LAD,SF,3,1,L,R,2,0,-1.01,0.46,-0.07,1.88
2024-04-02,2024,"Ohtani, Shohei",660271,573124,field_out,hit_into_play,ground_ball,95.1,-22.0,155.08,146.28,8.0,35.27737568805972,2036.0,,0.143,0.132,0.0,0.0,0.0,LAD,SF,6,2,L,L,0,0,1.48,0.83,-0.43,3.32
2024-04-02,2024,"Ohtani, Shohei",660271,657277,field_out,hit_into_play,fly_ball,92.7,35.0,96.58,70.65,327.0,-117.6053867387832,1891.0,,0.051,0.086,0.0,0.0,0.0,LAD,SF,3,1,L,R,0,1,-1.17,0.16,0.1,2.7
2024-04-03,2024,"Ohtani, Shohei",660271,573124,home_run,hit_into_play,fly_ball,105.6,24.0,173.7,31.3,430.0,-62.5371214948554,2066.0,,0.906,2.0,2.0,0.0,3.0,LAD,SF,7,2,L,L,3,1,1.22,0.68,-0.5,3.12
2024-04-03,2024,"Ohtani, Shohei",660271,690986,single,hit_into_play,ground_ball,69.7,10.0,156.45,150.06,103.0,38.548550132418136,2220.0,,0.277,0.294,0.9,1.0,0.0,LAD,SF,3,0,L,L,1,0,1.07,1.23,1.09,3.32
2024-04-03,2024,"Ohtani, Shohei",660271,690986,field_out,hit_into_play,line_drive,93.5,20.0,80.02,85.33,305.0,-138.5893972276213,2300.0,,0.311,0.354,0.0,0.0,0.0,LAD,SF,4,2,L,L,1,2,1.12,1.46,-0.23,3.01
2024-04-05,2024,"Ohtani, Shohei",660271,543294,double,hit_into_play,line_drive,106.1,12.0,75.57,65.39,304.0,-129.66631309382797,2015.0,,0.937,0.959,1.25,1.0,1.0,CHC,LAD,1,1,L,R,1,1,-1.16,0.74,-0.43,1.8
2024-04-05,2024,"Ohtani, Shohei",660271,657240,field_out,hit_into_play,fly_ball,110.2,36.0,134.13,57.5,351.0,-82.29696414745197,2155.0,,0.84,1.752,0.0,0.0,0.0,CHC,LAD,8,2,L,R,3,2,-0.13,-0.23,0.28,2.96
2024-04-05,2024,"Ohtani, Shohei",660271,592767,field_out,hit_into_play,line_drive,99.2,16.0,119.43,85.94,284.0,-98.11572655401348,1822.0,,0.589,0.61,0.0,0.0,0.0,CHC,LAD,7,0,L,L,1,1,0.18,-0.01,0.12,2.03
2024-04-05,2024,"Ohtani, Shohei",660271,543294,field_out,hit_into_play,ground_ball,83.1,-13.0,161.56,167.38,9.0,49.21661016095256,2114.0,,0.091,0.087,0.0,0.0,0.0,CHC,LAD,3,0,L,R,1,2,-1.35,0.78,-0.77,2.12
2024-04-05,2024,"Ohtani, Shohei",660271,543294,home_run,hit_into_play,fly_ball,105.2,32.0,233.57,91.74,379.0,-17.032243083360424,2104.0,,0.814,1.665,2.0,0.0,3.0,CHC,LAD,5,0,L,R,0,0,-1.4,0.65,-0.09,2.2
2024-04-06,2024,"Ohtani, Shohei",660271,696136,single,hit_into_play,line_drive,78.2,17.0,78.01,111.93,198.0,-164.45639572431455,2150.0,,0.96,0.891,0.9,1.0,0.0,CHC,LAD,5,1,L,L,1,0,1.54,0.95,1.02,2.94
2024-04-06,2024,"Ohtani, Shohei",660271,696136,single,hit_into_play,ground_ball,106.1,7.0,173.06,115.34,158.0,-11.36494520748751,2733.0,,0.64,0.586,0.9,1.0,0.0,CHC,LAD,1,0,L,L,1,2,-1.22,-0.01,0.31,2.09
2024-04-06,2024,"Ohtani, Shohei",660271,696136,field_out,hit_into_play,fly_ball,95.1,37.0,126.27,74.4,310.0,-88.56224572784444,2206.0,,0.06,0.098,0.0,0.0,0.0,CHC,LAD,3,0,L,L,3,2,0.4,1.41,-0.21,3.25
2024-04-07,2024,"Ohtani, Shohei",660271,694037,double,hit_into_play,line_drive,106.8,20.0,150.37,27.27,395.0,-75.44764189622707,2133.0,,0.774,1.166,1.25,1.0,1.0,CHC,LAD,8,2,L,R,2,1,-0.81,1.31,0.81,2.44
2024-04-07,2024,"Ohtani, Shohei",660271,684007,field_out,hit_into_play,popup,76.6,63.0,78.51,168.31,147.0,137.02811219994817,2407.0,,0.014,0.015,0.0,0.0,0.0,CHC,LAD,3,2,L,L,0,1,0.85,1.69,0.4,3.04
2024-04-07,2024,"Ohtani, Shohei",660271,643410,triple,hit_into_play,line_drive,107.9,16.0,161.64,65.48,279.0,-58.38390510541824,2292.0,,0.62,0.71,1.6,1.0,2.0,CHC,LAD,6,2,L,R,0,0,0.89,-1.41,-0.08,2.25
2024-04-08,2024,"Ohtani, Shohei",660271,595345,double,hit_into_play,line_drive,88.3,20.0,44.12,124.04,249.0,-179.3199633345573,2148.0,,0.489,0.465,1.25,1.0,1.0,MIN,LAD,6,0,L,L,0,0,1.43,0.57,0.63,3.23
2024-04-08,2024,"Ohtani, Shohei",660271,641927,double,hit_into_play,line_drive,110.1,16.0,129.56,22.23,396.0,-87.4593996624677,2369.0,,0.657,0.794,1.25,1.0,1.0,MIN,LAD,1,0,L,R,2,2,-0.83,1.46,-0.32,2.88
2024-04-08,2024,"Ohtani, Shohei",660271,543351,home_run,hit_into_play,fly_ball,106.9,38.0,58.24,62.67,362.0,-136.96545615499622,2104.0,,0.651,1.357,2.0,0.0,3.0,MIN,LAD,7,2,L,R,2,1,0.31,0.68,-0.03,2.74
2024-04-08,2024,"Ohtani, Shohei",660271,641927,field_out,hit_into_play,line_drive,90.0,22.0,117.94,73.49,313.0,-97.80437570202668,2144.0,,0.2,0.217,0.0,0.0,0.0,MIN,LAD,3,2,L,R,2,2,0.53,0.33,0.66,3.19
2024-04-09,2024,"Ohtani, Shohei",660271,592779,field_out,hit_into_play,ground_ball,72.0,1.0,149.76,154.36,43.0,49.858252701722165,2453.0,,0.106,0.096,0.0,0.0,0.0,MIN,LAD,8,2,L,R,0,1,0.22,0.51,1.04,3.07
2024-04-09,2024,"Ohtani, Shohei",660271,686973,double,hit_into_play,ground_ball,114.0,6.0,188.33,125.08,121.0,0.0723773870668571,2615.0,,0.757,0.732,1.25,1.0,1.0,MIN,LAD,3,2,L,R,0,1,0.59,0.08,0.27,2.11
2024-04-09,2024,"Ohtani, Shohei",660271,686973,field_out,hit_into_play,fly_ball,83.7,39.0,74.56,105.58,266.0,-158.9427008418491,2200.0,,0.009,0.013,0.0,0.0,0.0,MIN,LAD,5,0,L,R,0,0,-0.59,1.17,0.44,3.18
2024-04-10,2024,"Ohtani, Shohei",660271,592779,force_out,hit_into_play,ground_ball,106.1,-18.0,147.48,154.96,6.0,53.11786489609495,2438.0,,0.16,0.169,0.0,0.0,0.0,MIN,LAD,7,1,L,R,0,1,-0.07,0.79,0.86,2.1
2024-04-10,2024,"Ohtani, Shohei",660271,663978,field_out,hit_into_play,fly_ball,77.4,40.0,73.01,116.52,245.0,-170.73616122263778,2022.0,,0.077,0.08,0.0,0.0,0.0,MIN,LAD,3,1,L,R,1,0,0.07,0.48,0.61,2.92
2024-04-10,2024,"Ohtani, Shohei",660271,663978,single,hit_into_play,line_drive,104.3,17.0,202.53,91.79,276.0,-23.187886690966142,2022.0,,0.509,0.586,0.9,1.0,0.0,MIN,LAD,5,1,L,R,2,2,0.26,0.51,0.94,2.65
2024-04-12,2024,"Ohtani, Shohei",660271,650633,double,hit_into_play,fly_ball,85.2,53.0,58.61,137.95,226.0,168.9625069873494,2355.0,,0.014,0.017,1.25,1.0,1.0,LAD,SD,5,0,L,R,1,2,0.36,0.21,-0.56,1.79
2024-04-12,2024,"Ohtani, Shohei",660271,650633,field_out,hit_into_play,line_drive,104.9,19.0,89.8,57.99,361.0,-117.71270934595714,2170.0,,0.586,0.788,0.0,0.0,0.0,LAD,SD,2,2,L,R,1,1,-0.45,1.2,-0.2,3.69
2024-04-12,2024,"Ohtani, Shohei",660271,650633,home_run,hit_into_play,fly_ball,107.3,25.0,83.26,41.81,403.0,-116.64488860406658,2337.0,,0.957,1.881,2.0,0.0,3.0,LAD,SD,1,1,L,R,1,0,-0.68,1.24,-0.93,3.05
2024-04-12,2024,"Ohtani, Shohei",660271,673513,double,hit_into_play,line_drive,107.9,14.0,190.63,127.36,240.0,2.059421043380075,1470.0,,0.763,0.811,1.25,1.0,1.0,LAD,SD,7,1,L,L,2,1,0.34,0.29,0.04,2.63
2024-04-12,2024,"Ohtani, Shohei",660271,676680,field_out,hit_into_play,line_drive,102.2,20.0,144.28,59.29,349.0,-73.64776067828574,2285.0,,0.469,0.608,0.0,0.0,0.0,LAD,SD,9,1,L,L,0,1,1.01,0.28,1.28,2.9
2024-04-13,2024,"Ohtani, Shohei",660271,670970,sac_fly,hit_into_play,fly_ball,102.7,23.0,135.14,43.62,384.0,-82.8975144322857,2562.0,,0.703,1.154,0.0,0.0,0.0,LAD,SD,6,1,L,L,1,1,-1.53,-0.09,-0.25,2.39
2024-04-13,2024,"Ohtani, Shohei",660271,666745,field_out,hit_into_play,fly_ball,110.3,43.0,200.92,81.02,344.0,-30.083455107593945,2144.0,,0.466,0.978,0.0,0.0,0.0,LAD,SD,8,2,L,R,2,1,-0.78,1.32,0.55,3.36
2024-04-13,2024,"Ohtani, Shohei",660271,663362,field_out,hit_into_play,line_drive,55.6,38.0,79.94,162.88,149.0,139.94768073022033,2257.0,,0.234,0.211,0.0,0.0,0.0,LAD,SD,4,2,L,R,1,0,0.19,0.89,0.96,2.92
2024-04-14,2024,"Ohtani, Shohei",660271,593974,single,hit_into_play,line_drive,108.6,8.0,143.66,112.5,185.0,-33.81742271648969,2059.0,,0.74,0.709,0.9,1.0,0.0,LAD,SD,8,0,L,L,0,0,1.38,0.07,0.28,2.2
2024-04-14,2024,"Ohtani, Shohei",660271,506433,field_out,hit_into_play,popup,77.3,61.0,72.05,149.16,184.0,155.4737577008905,2454.0,,0.014,0.013,0.0,0.0,0.0,LAD,SD,3,2,L,R,3,2,-0.26,0.58,-0.37,2.65
2024-04-15,2024,"Ohtani, Shohei",660271,640451,field_out,hit_into_play,line_drive,98.4,16.0,99.05,80.43,303.0,-120.20925645999964,2031.0,,0.629,0.662,0.0,0.0,0.0,LAD,WSH,7,2,L,R,0,2,-0.58,1.29,-0.53,2.29
2024-04-15,2024,"Ohtani, Shohei",660271,680730,single,hit_into_play,ground_ball,107.3,-6.0,172.53,117.56,18.0,-8.896470867266398,2165.0,,0.383,0.369,0.9,1.0,0.0,LAD,WSH,1,1,L,L,2,1,-0.2,-0.66,0.2,2.05
2024-04-16,2024,"Ohtani, Shohei",660271,571578,single,hit_into_play,line_drive,93.1,13.0,77.18,98.85,238.0,-151.32829464916097,2129.0,,0.949,0.896,0.9,1.0,0.0,LAD,WSH,1,0,L,L,0,2,1.21,0.89,-0.09,1.8
2024-04-16,2024,"Ohtani, Shohei",660271,663432,single,hit_into_play,ground_ball,54.2,-73.0,111.28,169.14,1.0,107.2667692447495,2297.0,,0.163,0.166,0.9,1.0,0.0,LAD,WSH,8,2,L,R,2,2,-0.76,1.38,-1.51,3.44
2024-04-16,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,ground_ball,107.7,-9.0,140.94,151.23,15.0,58.71290367362974,2217.0,,0.314,0.319,0.0,0.0,0.0,LAD,WSH,2,1,L,L,0,0,1.06,0.83,-0.27,2.68
2024-04-16,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,ground_ball,96.9,-26.0,150.67,162.31,5.0,55.47127789378315,2156.0,,0.109,0.094,0.0,0.0,0.0,LAD,WSH,4,2,L,L,0,0,1.14,0.71,-0.36,2.51
2024-04-16,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,fly_ball,97.0,43.0,133.93,70.12,321.0,-80.75790825986587,2046.0,,0.026,0.041,0.0,0.0,0.0,LAD,WSH,7,0,L,L,0,0,1.09,1.09,-0.43,2.75
2024-04-17,2024,"Ohtani, Shohei",660271,663623,single,hit_into_play,line_drive,106.7,12.0,172.3,75.62,244.0,-46.23248695889747,2737.0,,0.92,0.932,0.9,1.0,0.0,LAD,WSH,6,0,L,R,1,2,0.99,-0.85,-0.42,1.66
2024-04-17,2024,"Ohtani, Shohei",660271,640451,single,hit_into_play,line_drive,99.0,13.0,96.21,77.42,276.0,-121.17755235482836,2091.0,,0.94,0.914,0.9,1.0,0.0,LAD,WSH,8,2,L,R,2,2,-0.39,1.08,-0.33,2.41
2024-04-17,2024,"Ohtani, Shohei",660271,663623,single,hit_into_play,line_drive,107.9,15.0,174.38,76.64,270.0,-44.40209153189422,2600.0,,0.66,0.719,0.9,1.0,0.0,LAD,WSH,1,1,L,R,0,1,-0.11,0.6,0.44,2.48
2024-04-17,2024,"Ohtani, Shohei",660271,663623,field_out,hit_into_play,fly_ball,81.9,35.0,55.2,117.53,268.0,-173.89145258378244,2367.0,,0.029,0.038,0.0,0.0,0.0,LAD,WSH,3,1,L,R,0,1,-0.95,0.9,-0.23,3.28
2024-04-19,2024,"Ohtani, Shohei",660271,518617,force_out,hit_into_play,ground_ball,77.2,2.0,153.27,155.36,46.0,47.041574199960806,2619.0,,0.166,0.162,0.0,0.0,0.0,LAD,NYM,9,0,L,L,1,0,-1.03,0.04,0.23,1.53
2024-04-19,2024,"Ohtani, Shohei",660271,640455,field_out,hit_into_play,ground_ball,95.2,-28.0,146.0,153.55,5.0,53.663597298033636,2115.0,,0.097,0.086,0.0,0.0,0.0,LAD,NYM,1,1,L,L,3,2,1.45,0.65,-0.18,2.77
2024-04-19,2024,"Ohtani, Shohei",660271,640455,single,hit_into_play,line_drive,107.8,11.0,164.65,80.8,263.0,-48.10602709561643,2217.0,,0.937,0.961,0.9,1.0,0.0,LAD,NYM,5,2,L,L,2,2,-0.98,0.28,-0.61,2.76
2024-04-20,2024,"Ohtani, Shohei",660271,676130,double,hit_into_play,line_drive,103.4,21.0,235.56,84.58,328.0,-20.08207579236532,2607.0,,0.611,0.862,1.25,1.0,1.0,LAD,NYM,5,0,L,R,2,2,0.16,0.21,0.32,1.32
2024-04-21,2024,"Ohtani, Shohei",660271,605288,home_run,hit_into_play,fly_ball,110.0,30.0,205.86,46.92,423.0,-43.99794874222225,2116.0,,0.98,2.007,2.0,0.0,3.0,LAD,NYM,3,1,L,R,0,1,0.41,-0.09,-0.1,2.71
2024-04-21,2024,"Ohtani, Shohei",660271,605288,single,hit_into_play,ground_ball,101.0,-2.0,128.2,176.26,33.0,86.42784089070017,2178.0,,0.406,0.365,0.9,1.0,0.0,LAD,NYM,5,0,L,R,1,2,-1.55,0.81,0.91,2.27
2024-04-23,2024,"Ohtani, Shohei",660271,598264,home_run,hit_into_play,fly_ball,118.7,25.0,213.05,38.09,450.0,-44.626678873374956,1557.0,,0.989,2.0,2.0,0.0,3.0,WSH,LAD,9,0,L,R,1,0,-1.13,0.32,0.06,2.95
2024-04-23,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,ground_ball,59.3,-19.0,152.05,158.77,5.0,51.30503462158299,2120.0,,0.069,0.064,0.0,0.0,0.0,WSH,LAD,1,1,L,L,3,2,-0.07,0.03,-0.58,1.72
2024-04-23,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,line_drive,101.4,19.0,101.09,77.55,309.0,-116.74348203211638,2099.0,,0.383,0.456,0.0,0.0,0.0,WSH,LAD,3,1,L,L,2,2,1.43,0.83,0.53,3.31
2024-04-23,2024,"Ohtani, Shohei",660271,571578,field_out,hit_into_play,fly_ball,109.7,46.0,109.84,63.0,339.0,-103.74014388425768,2105.0,,0.291,0.603,0.0,0.0,0.0,WSH,LAD,5,2,L,L,2,0,0.9,1.1,0.76,2.57
2024-04-24,2024,"Ohtani, Shohei",660271,663623,grounded_into_double_play,hit_into_play,ground_ball,96.3,4.0,153.72,172.42,77.0,58.79873834883966,2597.0,,0.486,0.437,0.0,0.0,0.0,WSH,LAD,2,1,L,R,1,1,-0.5,0.54,0.94,2.95
2024-04-24,2024,"Ohtani, Shohei",660271,663623,field_out,hit_into_play,fly_ball,99.4,27.0,147.23,46.49,381.0,-74.19060210825894,2484.0,,0.449,0.768,0.0,0.0,0.0,WSH,LAD,4,1,L,R,0,1,-0.06,0.67,0.84,2.89
2024-04-24,2024,"Ohtani, Shohei",660271,663432,double,hit_into_play,line_drive,105.7,11.0,164.95,71.48,250.0,-53.26050308857686,2426.0,,0.954,0.972,1.25,1.0,1.0,WSH,LAD,8,1,L,R,1,2,-1.03,1.49,-0.37,2.63
2024-04-24,2024,"Ohtani, Shohei",660271,598264,double,hit_into_play,fly_ball,101.9,29.0,80.48,49.74,386.0,-120.60640703150949,2008.0,,0.646,1.242,1.25,1.0,1.0,WSH,LAD,9,2,L,R,1,1,-1.09,1.19,-0.62,3.22
2024-04-24,2024,"Ohtani, Shohei",660271,663623,double,hit_into_play,line_drive,115.6,13.0,144.2,54.0,323.0,-74.86786274786135,2394.0,,0.8,0.911,1.25,1.0,1.0,WSH,LAD,1,1,L,R,0,1,-1.14,0.93,-0.1,3.39
2024-04-25,2024,"Ohtani, Shohei",660271,607179,field_out,hit_into_play,line_drive,53.0,27.0,95.93,167.17,131.0,124.58053948524503,2079.0,,0.234,0.211,0.0,0.0,0.0,WSH,LAD,8,0,L,R,3,2,-0.66,1.6,0.94,3.19
